EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/13/2022 12:06:43 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
103,0.02219785,,0.002034111,,0.00483811,,0.02890146,,0.141174,,0.06547941,,0.0147621,,0.003497048,,0.0008867903,,0.04683294,,5.472562E-06,,0.00130592,,0.128456,,0.0005472258,,0.0008307966,,0.0001016466,,
104,0.02219926,,0.002057105,,0.004923386,,0.02897444,,0.1412881,,0.0656255,,0.01488424,,0.003543891,,0.0008930935,,0.0468638,,5.419961E-06,,0.001301815,,0.1295603,,0.0005490809,,0.000829852,,0.0001023946,,
105,0.02220063,,0.002080431,,0.005009978,,0.02904814,,0.1413903,,0.06572943,,0.01500405,,0.003589269,,0.0008998022,,0.0468916,,5.373685E-06,,0.001296864,,0.1306318,,0.0005511335,,0.0008265094,,0.0001031469,,
106,0.02220195,,0.002104073,,0.005097839,,0.02912151,,0.141483,,0.06579521,,0.01512289,,0.003633026,,0.0009069546,,0.04691642,,5.334491E-06,,0.001291158,,0.13167,,0.0005534369,,0.0008207269,,0.0001039091,,
107,0.02220323,,0.00212802,,0.005186922,,0.02919351,,0.1415685,,0.06582648,,0.0152419,,0.003675065,,0.0009145651,,0.04693834,,5.302851E-06,,0.001284777,,0.1326741,,0.0005560251,,0.0008125263,,0.0001046865,,
108,0.02220446,,0.002152258,,0.005277184,,0.02926322,,0.141649,,0.06582663,,0.01536193,,0.003715352,,0.0009226416,,0.04695749,,5.278944E-06,,0.00127779,,0.1336435,,0.000558915,,0.0008019981,,0.0001054842,,
109,0.02081384,,0.002904451,,0.007504952,,0.02878416,,0.1309557,,0.05717938,,0.01268173,,0.002343566,,0.0003544464,,0.04668911,,8.556448E-06,,0.00106965,,0.1225507,,0.0005483002,,0.0008247777,,9.795641E-05,,
110,0.02081501,,0.002936347,,0.007619729,,0.02884571,,0.1312522,,0.05733176,,0.01278483,,0.002370182,,0.0003580368,,0.04671067,,8.490961E-06,,0.001065137,,0.1235326,,0.0005501884,,0.0008141672,,9.865748E-05,,
111,0.02081612,,0.002969058,,0.007735648,,0.02890448,,0.131561,,0.05747789,,0.01287696,,0.002394676,,0.0003616077,,0.04672775,,8.419185E-06,,0.001060268,,0.1244854,,0.000551732,,0.0008044011,,9.933923E-05,,
112,0.02081719,,0.003002535,,0.007852543,,0.02896126,,0.1318741,,0.05761421,,0.01295879,,0.002417448,,0.0003651768,,0.04674046,,8.343092E-06,,0.001055066,,0.1254088,,0.0005529969,,0.0007954168,,0.0001000025,,
113,0.0208182,,0.003036728,,0.007970257,,0.02901664,,0.1321845,,0.05773896,,0.01303087,,0.00243887,,0.0003687557,,0.04674895,,8.264306E-06,,0.001049555,,0.126303,,0.0005540442,,0.0007871492,,0.0001006489,,
114,0.02081917,0.0208,0.003071588,0.00303,0.00808864,0.00989,0.0290711,0.0385211,0.1324855,0.133593,0.05785162,0.09540255,0.01309372,0.02242725,0.002459288,0.002571834,0.0003723504,0.000519013,0.04675336,0.0334,8.1843E-06,8.5E-06,0.001043759,0.00122,0.1271681,0.0858,0.0005549316,0.0004383348,0.0007795363,0.0004887858,0.000101281,8.954906E-05,
115,0.0208201,,0.003107067,,0.008207552,,0.02912493,,0.1327718,,0.05795266,,0.01314778,,0.00247902,,0.0003759631,,0.04675383,,8.104462E-06,,0.001037701,,0.128004,,0.0005557116,,0.0007725257,,0.0001019017,,
116,0.02082098,,0.003143121,,0.008326862,,0.02917828,,0.1330385,,0.05804309,,0.01319349,,0.002498353,,0.0003795931,,0.04675049,,8.026067E-06,,0.001031406,,0.1288109,,0.0005564298,,0.0007660793,,0.0001025144,,
117,0.02082182,,0.003179706,,0.008446447,,0.02923121,,0.133282,,0.05812435,,0.01323125,,0.002517546,,0.0003832378,,0.04674347,,7.950201E-06,,0.001024898,,0.129589,,0.000557123,,0.0007601775,,0.000103123,,
118,0.02082261,,0.00321678,,0.00856619,,0.02928367,,0.1334992,,0.05819804,,0.01326148,,0.002536821,,0.0003868931,,0.04673293,,7.877688E-06,,0.001018202,,0.1303386,,0.0005578179,,0.0007548216,,0.0001037314,,
119,0.02082336,,0.003254302,,0.008685982,,0.02933556,,0.133688,,0.05826586,,0.01328459,,0.002556366,,0.0003905545,,0.04671898,,7.809018E-06,,0.001011345,,0.1310598,,0.000558531,,0.0007500332,,0.0001043432,,
120,0.02082407,,0.003292233,,0.008805721,,0.02938679,,0.1338468,,0.05832936,,0.013301,,0.002576318,,0.0003942201,,0.04670176,,7.744279E-06,,0.001004354,,0.131753,,0.0005592675,,0.0007458515,,0.0001049623,,
121,0.02360843,,0.003786604,,0.01139508,,0.03419496,,0.1731197,,0.08825283,,0.02272089,,0.004806548,,0.0004593769,,0.03548731,,6.91463E-06,,0.0009001964,,0.2073393,,0.0006417636,,0.00043198,,0.0009042093,,
122,0.02360804,,0.003825793,,0.01151702,,0.03421675,,0.172839,,0.08783559,,0.02260198,,0.00481311,,0.0004627712,,0.0357736,,6.855629E-06,,0.0008944991,,0.2068232,,0.0006420061,,0.0004361237,,0.0009079035,,
123,0.02360765,,0.003863942,,0.01163443,,0.03423176,,0.1726653,,0.08750226,,0.02249082,,0.004815963,,0.0004658954,,0.03603487,,6.796075E-06,,0.0008886749,,0.2063064,,0.0006419794,,0.0004396091,,0.0009114924,,
124,0.02360727,,0.003901156,,0.01174759,,0.03424181,,0.172574,,0.08723182,,0.02238481,,0.004815512,,0.0004688091,,0.03627275,,6.7363E-06,,0.0008827475,,0.2057915,,0.0006416741,,0.0004425221,,0.0009149112,,
125,0.02360688,,0.00393753,,0.01185677,,0.03424815,,0.1725465,,0.08700689,,0.02228207,,0.004812082,,0.0004715634,,0.03648879,,6.676544E-06,,0.0008767376,,0.2052806,,0.0006410658,,0.0004449309,,0.0009180605,,
126,0.02360651,0.0236,0.003973152,0.00423,0.01196221,0.0187,0.03425161,0.05536883,0.1725684,0.1581742,0.0868132,0.1072056,0.02218134,0.0472564,0.004805935,0.01018794,0.0004742029,0.000597515,0.03668444,0.0252,6.617037E-06,1.01E-05,0.0008706621,0.00109,0.2047754,0.121,0.000640124,0.0002786764,0.0004468836,0.0003854808,0.0009208146,0.002442961,
127,0.02360613,,0.004008103,,0.01206415,,0.03425272,,0.1726285,,0.08663919,,0.02208177,,0.004797284,,0.0004767664,,0.03686104,,6.558039E-06,,0.0008645352,,0.2042776,,0.0006388198,,0.0004484105,,0.0009230293,,
128,0.02360575,,0.004042455,,0.0121628,,0.03425182,,0.1727182,,0.08647561,,0.02198284,,0.004786306,,0.0004792874,,0.03701983,,6.499834E-06,,0.0008583682,,0.2037887,,0.0006371306,,0.000449531,,0.0009245489,,
129,0.02360536,,0.004076275,,0.01225838,,0.0342491,,0.1728307,,0.08631522,,0.0218843,,0.004773154,,0.0004817947,,0.03716196,,6.442724E-06,,0.000852171,,0.2033096,,0.0006350449,,0.0004502613,,0.0009252156,,
130,0.02360497,,0.004109624,,0.01235109,,0.03424467,,0.1729607,,0.08615243,,0.02178604,,0.004757964,,0.0004843125,,0.03728846,,6.386996E-06,,0.0008459522,,0.2028414,,0.0006325634,,0.0004506175,,0.000924875,,
131,0.02360456,,0.004142559,,0.01244111,,0.03423895,,0.173104,,0.08598304,,0.02168806,,0.004740859,,0.0004868608,,0.03740029,,6.332894E-06,,0.0008397196,,0.2023847,,0.000629677,,0.0004506177,,0.0009233829,,
132,0.02360414,,0.004175133,,0.01252861,,0.03423217,,0.1732578,,0.08580382,,0.02159041,,0.004721957,,0.0004894554,,0.03749831,,6.280589E-06,,0.0008334809,,0.2019402,,0.0006263959,,0.000450283,,0.0009206094,,
133,0.02777121,,0.004160012,,0.009631864,,0.02920661,,0.1415163,,0.06539682,,0.01568034,,0.003338402,,0.0004217548,,0.04047158,,1.758974E-05,,0.00136015,,0.1790801,,0.0005349136,,0.0007898927,,0.0002672946,,
134,0.02777147,,0.004191879,,0.009718102,,0.0291764,,0.1419599,,0.0656765,,0.01570914,,0.003337414,,0.0004235148,,0.04046238,,1.742716E-05,,0.001343071,,0.1790837,,0.0005328587,,0.0007776493,,0.0002667638,,
135,0.02777172,,0.004223546,,0.009804185,,0.02913309,,0.1423233,,0.0659553,,0.01574452,,0.003336866,,0.0004250463,,0.04044588,,1.727212E-05,,0.001326758,,0.1790693,,0.000531082,,0.0007671686,,0.0002662113,,
136,0.02777193,,0.004255039,,0.00989012,,0.02907964,,0.1426195,,0.06622843,,0.01578436,,0.003336354,,0.0004263719,,0.04042263,,1.712255E-05,,0.001311151,,0.1790355,,0.0005295576,,0.0007582903,,0.0002656467,,
137,0.02777212,,0.004286379,,0.009975919,,0.02901837,,0.1428591,,0.06649297,,0.01582686,,0.003335601,,0.0004275104,,0.04039314,,1.697679E-05,,0.001296198,,0.1789809,,0.0005282763,,0.0007509158,,0.0002650814,,
138,0.02777228,0.0278,0.004317578,0.00597,0.01006158,0.0252,0.02895113,0.02333309,0.1430503,0.1976971,0.06674735,0.07009039,0.01587051,0.0267088,0.003334428,0.008186844,0.000428478,0.00088803,0.04035786,0.0276,1.683344E-05,2.1E-05,0.001281855,0.00211,0.1789043,0.133,0.0005272387,0.0001625612,0.0007449943,0.0005500036,0.0002645275,0.00032599,
139,0.02777242,,0.004348645,,0.01014712,,0.02887938,,0.1431996,,0.06699096,,0.01591406,,0.003332727,,0.0004292887,,0.04031719,,1.669127E-05,,0.001268085,,0.1788047,,0.0005264495,,0.0007405065,,0.0002639971,,
140,0.02777253,,0.004379579,,0.01023251,,0.02880428,,0.1433124,,0.06722388,,0.01595654,,0.003330447,,0.0004299546,,0.04027152,,1.654923E-05,,0.001254858,,0.1786813,,0.0005259134,,0.0007374471,,0.000263502,,
141,0.02777261,,0.004410376,,0.01031776,,0.02872672,,0.1433931,,0.06744659,,0.01599715,,0.003327572,,0.0004304866,,0.0402212,,1.640642E-05,,0.001242147,,0.1785333,,0.0005256315,,0.0007358102,,0.0002630536,,
142,0.02777267,,0.004441027,,0.01040287,,0.02864737,,0.1434451,,0.06765991,,0.01603532,,0.003324118,,0.0004308945,,0.04016655,,1.626213E-05,,0.001229929,,0.1783603,,0.0005256001,,0.0007355803,,0.0002626622,,
143,0.02777271,,0.004471522,,0.01048782,,0.0285663,,0.1434741,,0.06786487,,0.01607063,,0.003320116,,0.0004311872,,0.04010788,,1.611582E-05,,0.001218187,,0.1781619,,0.0005258106,,0.000736727,,0.0002623368,,
144,0.02777272,,0.004501854,,0.0105726,,0.02848362,,0.143484,,0.06806269,,0.01610276,,0.003315603,,0.0004313728,,0.04004546,,1.596709E-05,,0.001206905,,0.177938,,0.0005262494,,0.0007392025,,0.0002620849,,
145,0.01912933,,0.006041277,,0.01401575,,0.03904496,,0.1812856,,0.07308459,,0.01511063,,0.002860842,,0.0005973167,,0.04783318,,3.411564E-05,,0.001628096,,0.1829908,,0.0007271242,,0.0007317904,,0.00093682,,
146,0.01912872,,0.006073524,,0.01409643,,0.03895698,,0.1804775,,0.0730953,,0.01515419,,0.002863685,,0.0005973377,,0.04746152,,3.37701E-05,,0.001605858,,0.1826127,,0.0007270444,,0.0007342839,,0.0009348109,,
147,0.01912811,,0.006104931,,0.01417658,,0.03889082,,0.17969,,0.07306898,,0.01519661,,0.002867807,,0.0005973144,,0.04710359,,3.34561E-05,,0.001584822,,0.1822155,,0.0007267353,,0.0007367492,,0.0009328465,,
148,0.01912748,,0.006135384,,0.01425624,,0.03884117,,0.178931,,0.0730117,,0.01523742,,0.002872805,,0.0005972188,,0.04675865,,3.316528E-05,,0.001564892,,0.1817996,,0.0007262428,,0.0007391563,,0.0009309151,,
149,0.01912686,,0.006164788,,0.01433547,,0.03880397,,0.1782051,,0.072928,,0.01527646,,0.002878344,,0.0005970317,,0.04642602,,3.289181E-05,,0.001545983,,0.1813655,,0.0007256095,,0.0007414529,,0.0009290082,,
150,0.01912623,0.0191,0.006193066,0.00871,0.01441432,0.0206,0.03877623,0.02530458,0.1775144,0.1240076,0.0728213,0.1177372,0.01531372,0.02157502,0.002884151,0.00598491,0.0005967412,0.0015367,0.04610507,0.0337,3.263129E-05,2.46E-05,0.001528022,0.00357,0.1809138,0.144,0.0007248771,0.0003643114,0.0007435709,0.0003988722,0.0009271228,0.0004257508,
151,0.01912559,,0.006220156,,0.01449282,,0.03875568,,0.1768592,,0.07269411,,0.01534934,,0.002890005,,0.0005963406,,0.04579527,,3.238015E-05,,0.001510944,,0.180445,,0.0007240864,,0.0007454308,,0.0009252599,,
152,0.01912495,,0.006246011,,0.01457101,,0.03874072,,0.1762385,,0.07254834,,0.0153835,,0.002895737,,0.0005958274,,0.04549611,,3.213534E-05,,0.001494694,,0.1799597,,0.0007232777,,0.000746951,,0.0009234246,,
153,0.01912431,,0.006270596,,0.01464893,,0.03873019,,0.1756508,,0.07238549,,0.01541644,,0.002901214,,0.0005952024,,0.04520718,,3.18942E-05,,0.001479222,,0.1794586,,0.0007224906,,0.0007480526,,0.0009216238,,
154,0.01912366,,0.006293885,,0.01472662,,0.03872333,,0.1750936,,0.07220674,,0.01544843,,0.002906343,,0.0005944684,,0.04492809,,3.165448E-05,,0.001464487,,0.1789421,,0.0007217636,,0.0007486595,,0.0009198665,,
155,0.01912302,,0.006315866,,0.01480411,,0.03871967,,0.1745627,,0.07201464,,0.01547972,,0.002911055,,0.0005936295,,0.04465852,,3.141436E-05,,0.001450451,,0.1784109,,0.0007211334,,0.0007486987,,0.0009181615,,
156,0.01912237,,0.006336531,,0.01488145,,0.03871899,,0.174054,,0.07181088,,0.01551059,,0.002915305,,0.0005926907,,0.04439819,,3.117249E-05,,0.001437079,,0.1778655,,0.0007206348,,0.0007481001,,0.0009165182,,
157,0.02230507,,0.0063886,,0.02616279,,0.0491476,,0.2172236,,0.08584028,,0.01786851,,0.003252964,,0.0007583241,,0.03752482,,1.47567E-05,,0.001806607,,0.1722859,,0.0009132152,,0.0003867107,,2.641357E-05,,
158,0.02230465,,0.00640788,,0.02612801,,0.0490813,,0.2160826,,0.08520408,,0.01784316,,0.003256016,,0.0007573675,,0.03752952,,1.468657E-05,,0.001782482,,0.1718413,,0.0009130154,,0.0003930988,,2.64055E-05,,
159,0.02230423,,0.006426502,,0.026097,,0.04901328,,0.2151727,,0.08457246,,0.0178078,,0.003259025,,0.0007566006,,0.03753156,,1.461568E-05,,0.001759948,,0.1713966,,0.0009130609,,0.0003987798,,2.639395E-05,,
160,0.02230381,,0.006444479,,0.02606992,,0.04894647,,0.2144421,,0.08395187,,0.01776392,,0.00326186,,0.0007559574,,0.03753151,,1.454438E-05,,0.001738864,,0.170952,,0.0009133195,,0.0004037739,,2.637855E-05,,
161,0.0223034,,0.006461803,,0.02604692,,0.04888332,,0.2138512,,0.08334586,,0.01771265,,0.003264462,,0.0007553844,,0.03752984,,1.447197E-05,,0.001719108,,0.1705076,,0.0009137447,,0.0004080806,,2.635876E-05,,
162,0.02230298,0.0223,0.006478468,0.00792,0.0260281,0.0194,0.04882583,0.03391346,0.2133694,0.1238408,0.08275593,0.07054224,0.01765482,0.03659395,0.003266817,0.005661868,0.0007548397,0.002137576,0.03752698,0.0309,1.43971E-05,1.15E-05,0.001700574,0.0035,0.1700632,0.129,0.0009142825,0.001654641,0.0004116832,0.000289828,2.633399E-05,1.963795E-05,
163,0.02230256,,0.006494475,,0.02601354,,0.04877559,,0.2129734,,0.08218234,,0.01759103,,0.003268945,,0.0007542912,,0.03752328,,1.431808E-05,,0.001683168,,0.1696188,,0.0009148779,,0.0004145554,,2.630359E-05,,
164,0.02230213,,0.006509825,,0.0260033,,0.04873383,,0.2126456,,0.08162439,,0.01752172,,0.003270887,,0.0007537142,,0.03751903,,1.423316E-05,,0.00166681,,0.1691742,,0.0009154798,,0.0004166661,,2.626692E-05,,
165,0.02230171,,0.006524527,,0.0259974,,0.04870147,,0.2123725,,0.08108084,,0.01744723,,0.003272692,,0.0007530912,,0.03751447,,1.414074E-05,,0.001651429,,0.1687293,,0.000916043,,0.000417986,,2.622342E-05,,
166,0.02230128,,0.006538593,,0.02599585,,0.04867911,,0.2121442,,0.0805501,,0.01736779,,0.003274419,,0.0007524097,,0.03750977,,1.403951E-05,,0.001636962,,0.1682836,,0.0009165307,,0.0004184937,,2.617259E-05,,
167,0.02230085,,0.006552035,,0.02599864,,0.0486671,,0.2119534,,0.08002979,,0.01728395,,0.003276128,,0.0007516619,,0.03750507,,1.392858E-05,,0.001623356,,0.167837,,0.0009169132,,0.0004181797,,2.611406E-05,,
168,0.02230041,,0.00656487,,0.02600573,,0.04866561,,0.2117947,,0.0795177,,0.01719606,,0.003277883,,0.0007508422,,0.03750045,,1.38075E-05,,0.001610562,,0.1673891,,0.0009171682,,0.0004170491,,2.604759E-05,,
169,0.01762347,,0.007681188,,0.0334521,,0.03211133,,0.1449171,,0.05818873,,0.01331866,,0.00255609,,0.0005271673,,0.02813254,,1.56536E-05,,0.002091453,,0.1773376,,0.0005925217,,0.0006336661,,5.96367E-05,,
170,0.01762273,,0.007688096,,0.03332677,,0.03214875,,0.1456121,,0.05831829,,0.01328682,,0.002557719,,0.0005271301,,0.02834277,,1.55423E-05,,0.002061341,,0.1766601,,0.0005930683,,0.0006257619,,5.947636E-05,,
171,0.01762201,,0.007694044,,0.03321106,,0.0321817,,0.1461601,,0.05848491,,0.01325386,,0.002557983,,0.0005271417,,0.02854131,,1.544237E-05,,0.002033429,,0.1759901,,0.0005936957,,0.0006183887,,5.931433E-05,,
172,0.0176213,,0.007699084,,0.03310465,,0.03221143,,0.1465909,,0.0586783,,0.01322052,,0.002557029,,0.0005271707,,0.02872873,,1.53509E-05,,0.002007494,,0.175327,,0.0005943596,,0.0006115558,,5.915041E-05,,
173,0.0176206,,0.00770331,,0.03300728,,0.03223831,,0.146929,,0.05889107,,0.01318724,,0.002554961,,0.0005271958,,0.02890552,,1.526509E-05,,0.001983348,,0.17467,,0.00059506,,0.0006053167,,5.898406E-05,,
174,0.01761991,0.0176,0.007706762,0.0059,0.03291867,0.0197,0.03226236,0.05590659,0.147195,0.08316008,0.05911798,0.04135975,0.01315427,0.01478165,0.002551858,0.006124056,0.0005272031,0.001322541,0.02907215,0.0245,1.518211E-05,1.53E-05,0.001960835,0.00425,0.1740188,0.129,0.0005958073,0.0005225183,0.0005997568,0.0008627882,5.881435E-05,0.0001013318,
175,0.01761923,,0.007709472,,0.03283859,,0.03228338,,0.1474052,,0.05935547,,0.01312174,,0.002547774,,0.0005271846,,0.02922902,,1.509909E-05,,0.001939822,,0.1733726,,0.0005966176,,0.0005949812,,5.864007E-05,,
176,0.01761856,,0.007711463,,0.03276679,,0.03230105,,0.1475732,,0.05960125,,0.01308964,,0.002542749,,0.0005271364,,0.02937653,,1.501326E-05,,0.001920199,,0.1727311,,0.0005975083,,0.0005911001,,5.845985E-05,,
177,0.01761789,,0.007712756,,0.03270305,,0.03231492,,0.1477097,,0.05985396,,0.01305792,,0.002536816,,0.0005270577,,0.02951499,,1.49221E-05,,0.001901874,,0.1720939,,0.0005984952,,0.0005882168,,5.827227E-05,,
178,0.01761723,,0.007713362,,0.03264717,,0.03232454,,0.147823,,0.06011297,,0.01302647,,0.002530001,,0.0005269503,,0.02964473,,1.482347E-05,,0.001884765,,0.1714604,,0.0005995894,,0.0005864192,,5.807596E-05,,
179,0.01761658,,0.007713289,,0.03259893,,0.03232941,,0.1479196,,0.06037811,,0.01299503,,0.002522378,,0.0005268177,,0.029766,,1.471578E-05,,0.001868803,,0.1708303,,0.0006007972,,0.0005857732,,5.786969E-05,,
180,0.01761593,,0.007712538,,0.03255813,,0.03232911,,0.1480047,,0.06064958,,0.01296337,,0.002513997,,0.000526665,,0.02987903,,1.4598E-05,,0.001853927,,0.1702033,,0.000602116,,0.0005863184,,5.765237E-05,,
181,0.01242901,,0.01023588,,0.02744468,,0.01813675,,0.09803512,,0.05441847,,0.01421759,,0.003094715,,0.0003009369,,0.03579598,,1.810728E-06,,0.002208065,,0.147072,,0.0003319874,,0.0003319382,,0.0001486837,,
182,0.01242852,,0.01021418,,0.02751349,,0.01816575,,0.0984961,,0.05470117,,0.01421009,,0.003079806,,0.0003007896,,0.03576453,,1.803375E-06,,0.002178852,,0.1468961,,0.0003323574,,0.0003357253,,0.0001481058,,
183,0.01242803,,0.01019134,,0.02758867,,0.01819444,,0.09888802,,0.05496248,,0.01421758,,0.00306498,,0.0003005289,,0.03573726,,1.796827E-06,,0.002151962,,0.1467033,,0.0003325756,,0.0003389489,,0.0001475319,,
184,0.01242754,,0.01016741,,0.02766965,,0.01822156,,0.09922384,,0.05520847,,0.01423705,,0.003050386,,0.0003001626,,0.03571341,,1.790914E-06,,0.002127157,,0.1464935,,0.0003326658,,0.000341627,,0.0001469666,,
185,0.01242704,,0.01014242,,0.02775586,,0.01824651,,0.09951098,,0.0554444,,0.0142662,,0.003036093,,0.0002996977,,0.03569232,,1.785387E-06,,0.002104241,,0.1462662,,0.00033265,,0.0003437543,,0.0001464166,,
186,0.01242654,0.0124,0.0101164,0.00639,0.02784679,0.0226,0.01826889,0.02357006,0.09975483,0.1193521,0.0556748,0.03903703,0.0143033,0.01331097,0.003022115,0.004148722,0.0002991403,0.000843528,0.0356734,0.033,1.779931E-06,9.53E-07,0.002083052,0.00357,0.1460213,0.126,0.000332548,0.0001404994,0.0003453071,0.0002993933,0.0001458906,7.933732E-05,
187,0.01242604,,0.01008939,,0.02794193,,0.01828844,,0.09995916,,0.05590343,,0.01434702,,0.003008432,,0.0002984955,,0.03565613,,1.774179E-06,,0.002063455,,0.145759,,0.0003323765,,0.0003462497,,0.0001453985,,
188,0.01242554,,0.0100614,,0.02804083,,0.01830507,,0.1001266,,0.05613334,,0.01439641,,0.002994996,,0.0002977684,,0.03564009,,1.767747E-06,,0.002045335,,0.1454791,,0.0003321492,,0.0003465439,,0.0001449509,,
189,0.01242505,,0.0100325,,0.02814305,,0.01831876,,0.1002589,,0.05636698,,0.01445076,,0.002981747,,0.0002969636,,0.03562491,,1.760259E-06,,0.002028598,,0.145182,,0.0003318767,,0.0003461552,,0.0001445584,,
190,0.01242455,,0.01000273,,0.02824818,,0.01832959,,0.1003574,,0.05660622,,0.01450956,,0.002968616,,0.0002960854,,0.03561025,,1.751374E-06,,0.002013161,,0.1448678,,0.0003315662,,0.0003450545,,0.0001442314,,
191,0.01242406,,0.009972136,,0.02835582,,0.01833772,,0.1004227,,0.05685246,,0.01457246,,0.002955505,,0.000295141,,0.03559591,,1.740809E-06,,0.001998952,,0.1445369,,0.0003312218,,0.0003432198,,0.0001439796,,
192,0.01242357,,0.009940774,,0.02846562,,0.01834326,,0.1004559,,0.05710672,,0.01463922,,0.002942326,,0.0002941364,,0.03558168,,1.72836E-06,,0.001985906,,0.1441896,,0.000330846,,0.0003406355,,0.0001438116,,
193,0.006843082,,0.009295005,,0.03050067,,0.02848522,,0.1377444,,0.06218271,,0.01397055,,0.002709645,,0.0004255426,,0.04167348,,2.558553E-06,,0.00136671,,0.1734294,,0.0005261258,,0.0005703184,,0.0001086639,,
194,0.006842526,,0.009263191,,0.03057488,,0.02845751,,0.1374439,,0.06224918,,0.01402136,,0.002706806,,0.0004238072,,0.04143953,,2.544551E-06,,0.0013738,,0.1723994,,0.0005253557,,0.0005608004,,0.000108542,,
195,0.006841985,,0.009228644,,0.03064554,,0.02842759,,0.137227,,0.062275,,0.01406538,,0.002706689,,0.0004220493,,0.04120847,,2.532419E-06,,0.001379949,,0.1713838,,0.0005245333,,0.0005524259,,0.0001084198,,
196,0.006841457,,0.009191805,,0.03071282,,0.0283963,,0.1370687,,0.06227016,,0.01410468,,0.002708707,,0.0004202789,,0.04098034,,2.522127E-06,,0.001385289,,0.1703843,,0.0005236667,,0.0005450482,,0.0001082918,,
197,0.006840945,,0.009153023,,0.03077688,,0.02836432,,0.1369513,,0.06223992,,0.01414105,,0.00271242,,0.0004185003,,0.04075513,,2.513829E-06,,0.001389931,,0.1694026,,0.000522764,,0.00053855,,0.0001081501,,
198,0.006840444,0.00682,0.009112603,0.00583,0.03083788,0.0231,0.02833212,0.02402406,0.1368617,0.1341849,0.06218768,0.0891225,0.01417598,0.01418901,0.002717508,0.003100134,0.0004167141,0.000979354,0.04053276,0.0406,2.5078E-06,2.9E-06,0.001393966,0.00309,0.1684401,0.141,0.0005218341,0.000613959,0.0005328415,0.0005901778,0.0001079851,7.933732E-05,
199,0.006839957,,0.009070818,,0.03089596,,0.02830008,,0.1367903,,0.06211548,,0.01421071,,0.002723739,,0.0004149186,,0.04031317,,2.50438E-06,,0.001397471,,0.167498,,0.0005208867,,0.0005278573,,0.0001077861,,
200,0.006839481,,0.009027914,,0.03095127,,0.02826843,,0.1367304,,0.06202446,,0.01424625,,0.00273095,,0.0004131103,,0.04009627,,2.503927E-06,,0.00140051,,0.1665773,,0.0005199327,,0.0005235514,,0.0001075419,,
201,0.006839017,,0.008984108,,0.03100395,,0.02823735,,0.1366775,,0.06191513,,0.01428339,,0.002739034,,0.0004112851,,0.03988193,,2.506789E-06,,0.001403133,,0.1656788,,0.000518984,,0.000519888,,0.0001072409,,
202,0.006838563,,0.0089396,,0.03105416,,0.02820693,,0.1366285,,0.0617876,,0.01432274,,0.002747919,,0.0004094384,,0.03967007,,2.513277E-06,,0.001405383,,0.1648034,,0.0005180529,,0.0005168405,,0.0001068722,,
203,0.00683812,,0.00889456,,0.03110205,,0.02817722,,0.136582,,0.06164176,,0.01436477,,0.002757565,,0.0004075654,,0.03946058,,2.523651E-06,,0.001407289,,0.1639514,,0.0005171523,,0.0005143887,,0.0001064256,,
204,0.006837685,,0.008849145,,0.03114779,,0.02814831,,0.1365367,,0.06147756,,0.01440981,,0.002767951,,0.0004056612,,0.03925336,,2.538119E-06,,0.001408872,,0.1631232,,0.0005162949,,0.0005125165,,0.0001058919,,
205,0.006476993,,0.007204244,,0.02898885,,0.02511633,,0.1229784,,0.05497238,,0.012845,,0.002420523,,0.0003790692,,0.0251885,,9.224656E-07,,0.001694923,,0.1462233,,0.0004524411,,0.0002649438,,0.00128203,,
206,0.006476644,,0.007176734,,0.02907176,,0.02509159,,0.1230377,,0.05499503,,0.01287992,,0.002428042,,0.0003778196,,0.02535531,,9.257433E-07,,0.001688468,,0.145779,,0.0004518426,,0.0002673081,,0.001272233,,
207,0.006476298,,0.007149562,,0.02915548,,0.02506472,,0.1230609,,0.05503439,,0.01290697,,0.002434487,,0.0003767434,,0.02551284,,9.28206E-07,,0.001682816,,0.1453273,,0.0004513067,,0.0002692827,,0.001262471,,
208,0.006475956,,0.007122769,,0.02923973,,0.02503648,,0.1230551,,0.05508231,,0.01292757,,0.002440216,,0.0003758052,,0.02566143,,9.299831E-07,,0.001677858,,0.1448668,,0.0004508323,,0.0002709243,,0.00125283,,
